,word_path,content,font,author,work_id,position
635,images/cursive/huang-tingjian/DP-18548-020/21.jpg,于,cursive,huang-tingjian,DP-18548-020,"[1939, 784, 2264, 1120]"
637,images/cursive/huang-tingjian/DP-18548-020/23.jpg,秦,cursive,huang-tingjian,DP-18548-020,"[1990, 1442, 2303, 1754]"
638,images/cursive/huang-tingjian/DP-18548-020/24.jpg,者,cursive,huang-tingjian,DP-18548-020,"[3190, 1957, 3403, 2161]"
642,images/cursive/huang-tingjian/DP-18548-020/28.jpg,賓,cursive,huang-tingjian,DP-18548-020,"[1276, 979, 1576, 1281]"
644,images/cursive/huang-tingjian/DP-18548-020/30.jpg,者,cursive,huang-tingjian,DP-18548-020,"[974, 1647, 1200, 1860]"
645,images/cursive/huang-tingjian/DP-18548-020/31.jpg,齋,cursive,huang-tingjian,DP-18548-020,"[1982, 1910, 2226, 2166]"
647,images/cursive/huang-tingjian/DP-18548-020/33.jpg,乃,cursive,huang-tingjian,DP-18548-020,"[3077, 795, 3523, 1258]"
650,images/cursive/huang-tingjian/DP-18548-020/36.jpg,藺,cursive,huang-tingjian,DP-18548-020,"[953, 1877, 1204, 2129]"
651,images/cursive/huang-tingjian/DP-18548-020/37.jpg,璧,cursive,huang-tingjian,DP-18548-020,"[2378, 1918, 2645, 2179]"
654,images/cursive/huang-tingjian/DP-18548-020/40.jpg,後,cursive,huang-tingjian,DP-18548-020,"[1634, 1104, 2000, 1456]"
655,images/cursive/huang-tingjian/DP-18548-020/41.jpg,歸,cursive,huang-tingjian,DP-18548-020,"[2347, 1682, 2611, 1942]"
656,images/cursive/huang-tingjian/DP-18548-020/42.jpg,徑,cursive,huang-tingjian,DP-18548-020,"[2378, 1070, 2651, 1338]"
659,images/cursive/huang-tingjian/DP-18548-020/45.jpg,璧,cursive,huang-tingjian,DP-18548-020,"[2784, 1909, 3015, 2150]"
661,images/cursive/huang-tingjian/DP-18548-020/47.jpg,褐,cursive,huang-tingjian,DP-18548-020,"[2760, 1033, 3042, 1315]"
662,images/cursive/huang-tingjian/DP-18548-020/48.jpg,秦,cursive,huang-tingjian,DP-18548-020,"[586, 1826, 856, 2108]"
663,images/cursive/huang-tingjian/DP-18548-020/49.jpg,從,cursive,huang-tingjian,DP-18548-020,"[3120, 1691, 3400, 1969]"
664,images/cursive/huang-tingjian/DP-18548-020/50.jpg,設,cursive,huang-tingjian,DP-18548-020,"[1628, 1787, 1947, 2103]"
665,images/cursive/huang-tingjian/DP-18548-020/51.jpg,謂,cursive,huang-tingjian,DP-18548-020,"[590, 1577, 843, 1826]"
666,images/cursive/huang-tingjian/DP-18548-020/52.jpg,趙,cursive,huang-tingjian,DP-18548-020,"[909, 1158, 1171, 1420]"
667,images/cursive/huang-tingjian/DP-18548-020/53.jpg,趙,cursive,huang-tingjian,DP-18548-020,"[1978, 1109, 2307, 1438]"
668,images/cursive/huang-tingjian/DP-18548-020/54.jpg,道,cursive,huang-tingjian,DP-18548-020,"[2314, 1337, 2682, 1704]"
669,images/cursive/huang-tingjian/DP-18548-020/55.jpg,秦,cursive,huang-tingjian,DP-18548-020,"[220, 1099, 545, 1436]"
670,images/cursive/huang-tingjian/DP-18548-020/56.jpg,使,cursive,huang-tingjian,DP-18548-020,"[949, 1411, 1211, 1666]"
671,images/cursive/huang-tingjian/DP-18548-020/57.jpg,從,cursive,huang-tingjian,DP-18548-020,"[2396, 757, 2727, 1087]"
673,images/cursive/huang-tingjian/DP-18548-011/1.jpg,之,cursive,huang-tingjian,DP-18548-011,"[3058, 1919, 3207, 2085]"
677,images/cursive/huang-tingjian/DP-18548-011/5.jpg,寧,cursive,huang-tingjian,DP-18548-011,"[2581, 1337, 2883, 1691]"
696,images/cursive/huang-tingjian/DP-18548-011/24.jpg,負,cursive,huang-tingjian,DP-18548-011,"[2273, 814, 2577, 1125]"
697,images/cursive/huang-tingjian/DP-18548-011/25.jpg,璧,cursive,huang-tingjian,DP-18548-011,"[765, 1776, 1050, 2053]"
699,images/cursive/huang-tingjian/DP-18548-011/27.jpg,曲,cursive,huang-tingjian,DP-18548-011,"[2283, 1642, 2578, 1917]"
700,images/cursive/huang-tingjian/DP-18548-011/28.jpg,趙,cursive,huang-tingjian,DP-18548-011,"[5, 1517, 277, 1849]"
701,images/cursive/huang-tingjian/DP-18548-011/29.jpg,奉,cursive,huang-tingjian,DP-18548-011,"[1136, 1268, 1377, 1517]"
703,images/cursive/huang-tingjian/DP-18548-011/31.jpg,二,cursive,huang-tingjian,DP-18548-011,"[2640, 811, 2902, 1031]"
706,images/cursive/huang-tingjian/DP-18548-011/34.jpg,曰,cursive,huang-tingjian,DP-18548-011,"[1965, 748, 2165, 944]"
707,images/cursive/huang-tingjian/DP-18548-011/35.jpg,相,cursive,huang-tingjian,DP-18548-011,"[1490, 816, 1715, 1037]"
708,images/cursive/huang-tingjian/DP-18548-011/36.jpg,請,cursive,huang-tingjian,DP-18548-011,"[370, 1823, 650, 2101]"
711,images/cursive/huang-tingjian/DP-18548-011/39.jpg,璧,cursive,huang-tingjian,DP-18548-011,"[1095, 1532, 1390, 1826]"
713,images/cursive/huang-tingjian/DP-18548-011/41.jpg,城,cursive,huang-tingjian,DP-18548-011,"[743, 1009, 1056, 1306]"
715,images/cursive/huang-tingjian/DP-18548-011/43.jpg,誰,cursive,huang-tingjian,DP-18548-011,"[1888, 950, 2180, 1242]"
716,images/cursive/huang-tingjian/DP-18548-011/44.jpg,策,cursive,huang-tingjian,DP-18548-011,"[2583, 1020, 2897, 1333]"
720,images/cursive/huang-tingjian/DP-18548-011/48.jpg,完,cursive,huang-tingjian,DP-18548-011,"[30, 775, 298, 1050]"
721,images/cursive/huang-tingjian/DP-18548-011/49.jpg,均,cursive,huang-tingjian,DP-18548-011,"[2988, 1671, 3259, 1937]"
724,images/cursive/huang-tingjian/DP-18548-011/52.jpg,往,cursive,huang-tingjian,DP-18548-011,"[1105, 1829, 1359, 2079]"
727,images/cursive/huang-tingjian/DP-18548-013/0.jpg,因,cursive,huang-tingjian,DP-18548-013,"[1886, 1695, 2140, 1932]"
738,images/cursive/huang-tingjian/DP-18548-013/11.jpg,如,cursive,huang-tingjian,DP-18548-013,"[1895, 1528, 2118, 1706]"
741,images/cursive/huang-tingjian/DP-18548-013/14.jpg,立,cursive,huang-tingjian,DP-18548-013,"[1465, 1649, 1688, 1859]"
743,images/cursive/huang-tingjian/DP-18548-013/16.jpg,欲,cursive,huang-tingjian,DP-18548-013,"[325, 949, 588, 1207]"
747,images/cursive/huang-tingjian/DP-18548-013/20.jpg,倚,cursive,huang-tingjian,DP-18548-013,"[1458, 1871, 1731, 2133]"
753,images/cursive/huang-tingjian/DP-18548-013/26.jpg,無,cursive,huang-tingjian,DP-18548-013,"[2984, 742, 3298, 1037]"
755,images/cursive/huang-tingjian/DP-18548-013/28.jpg,秦,cursive,huang-tingjian,DP-18548-013,"[663, 1332, 918, 1601]"
757,images/cursive/huang-tingjian/DP-18548-013/30.jpg,卻,cursive,huang-tingjian,DP-18548-013,"[1474, 1298, 1687, 1526]"
758,images/cursive/huang-tingjian/DP-18548-013/31.jpg,得,cursive,huang-tingjian,DP-18548-013,"[313, 1189, 557, 1427]"
762,images/cursive/huang-tingjian/DP-18548-013/35.jpg,璧,cursive,huang-tingjian,DP-18548-013,"[2601, 1508, 2879, 1784]"
763,images/cursive/huang-tingjian/DP-18548-013/36.jpg,示,cursive,huang-tingjian,DP-18548-013,"[2282, 1329, 2493, 1528]"
766,images/cursive/huang-tingjian/DP-18548-013/39.jpg,髮,cursive,huang-tingjian,DP-18548-013,"[1023, 1339, 1446, 1769]"
767,images/cursive/huang-tingjian/DP-18548-013/40.jpg,冠,cursive,huang-tingjian,DP-18548-013,"[670, 749, 978, 1066]"
768,images/cursive/huang-tingjian/DP-18548-013/41.jpg,怒,cursive,huang-tingjian,DP-18548-013,"[1088, 1051, 1362, 1319]"
769,images/cursive/huang-tingjian/DP-18548-013/42.jpg,瑕,cursive,huang-tingjian,DP-18548-013,"[2605, 1902, 2863, 2155]"
770,images/cursive/huang-tingjian/DP-18548-013/43.jpg,請,cursive,huang-tingjian,DP-18548-013,"[2221, 764, 2542, 1088]"
772,images/cursive/huang-tingjian/DP-18548-013/45.jpg,謂,cursive,huang-tingjian,DP-18548-013,"[706, 1074, 948, 1316]"
773,images/cursive/huang-tingjian/DP-18548-013/46.jpg,柱,cursive,huang-tingjian,DP-18548-013,"[1112, 794, 1342, 1026]"
774,images/cursive/huang-tingjian/DP-18548-013/47.jpg,授,cursive,huang-tingjian,DP-18548-013,"[2194, 1783, 2568, 2157]"
776,images/cursive/huang-tingjian/DP-18548-013/49.jpg,相,cursive,huang-tingjian,DP-18548-013,"[1906, 1321, 2120, 1522]"
777,images/cursive/huang-tingjian/DP-18548-013/50.jpg,歲,cursive,huang-tingjian,DP-18548-013,"[3367, 789, 3724, 1149]"
778,images/cursive/huang-tingjian/DP-18548-013/51.jpg,視,cursive,huang-tingjian,DP-18548-013,"[3378, 1491, 3676, 1781]"
779,images/cursive/huang-tingjian/DP-18548-013/52.jpg,指,cursive,huang-tingjian,DP-18548-013,"[2258, 1081, 2482, 1304]"
786,images/cursive/huang-tingjian/DP-18548-019/6.jpg,舍,cursive,huang-tingjian,DP-18548-019,"[1550, 1108, 1870, 1392]"
791,images/cursive/huang-tingjian/DP-18548-019/11.jpg,大,cursive,huang-tingjian,DP-18548-019,"[3788, 1439, 3998, 1713]"
793,images/cursive/huang-tingjian/DP-18548-019/13.jpg,度,cursive,huang-tingjian,DP-18548-019,"[1173, 1685, 1465, 1956]"
796,images/cursive/huang-tingjian/DP-18548-019/16.jpg,秦,cursive,huang-tingjian,DP-18548-019,"[2628, 1645, 2932, 1973]"
799,images/cursive/huang-tingjian/DP-18548-019/19.jpg,乃,cursive,huang-tingjian,DP-18548-019,"[0, 796, 405, 1252]"
803,images/cursive/huang-tingjian/DP-18548-019/23.jpg,者,cursive,huang-tingjian,DP-18548-019,"[62, 1956, 285, 2164]"
808,images/cursive/huang-tingjian/DP-18548-019/28.jpg,舍,cursive,huang-tingjian,DP-18548-019,"[1245, 1037, 1501, 1292]"
811,images/cursive/huang-tingjian/DP-18548-019/31.jpg,秦,cursive,huang-tingjian,DP-18548-019,"[1228, 1957, 1443, 2167]"
815,images/cursive/huang-tingjian/DP-18548-019/35.jpg,負,cursive,huang-tingjian,DP-18548-019,"[835, 1843, 1106, 2107]"
816,images/cursive/huang-tingjian/DP-18548-019/36.jpg,決,cursive,huang-tingjian,DP-18548-019,"[836, 1568, 1137, 1847]"
817,images/cursive/huang-tingjian/DP-18548-019/37.jpg,王,cursive,huang-tingjian,DP-18548-019,"[909, 775, 1135, 994]"
819,images/cursive/huang-tingjian/DP-18548-019/39.jpg,廷,cursive,huang-tingjian,DP-18548-019,"[3007, 1335, 3325, 1627]"
821,images/cursive/huang-tingjian/DP-18548-019/41.jpg,奪,cursive,huang-tingjian,DP-18548-019,"[1893, 776, 2245, 1147]"
824,images/cursive/huang-tingjian/DP-18548-019/44.jpg,敢,cursive,huang-tingjian,DP-18548-019,"[2673, 793, 2955, 1076]"
825,images/cursive/huang-tingjian/DP-18548-019/45.jpg,傳,cursive,huang-tingjian,DP-18548-019,"[1246, 768, 1531, 1052]"
827,images/cursive/huang-tingjian/DP-18548-019/47.jpg,度,cursive,huang-tingjian,DP-18548-019,"[2270, 819, 2603, 1158]"
828,images/cursive/huang-tingjian/DP-18548-019/48.jpg,齋,cursive,huang-tingjian,DP-18548-019,"[1881, 1805, 2158, 2087]"
829,images/cursive/huang-tingjian/DP-18548-019/49.jpg,從,cursive,huang-tingjian,DP-18548-019,"[6, 1692, 291, 1974]"
831,images/cursive/huang-tingjian/DP-18548-019/51.jpg,許,cursive,huang-tingjian,DP-18548-019,"[1845, 1498, 2159, 1808]"
832,images/cursive/huang-tingjian/DP-18548-019/52.jpg,相,cursive,huang-tingjian,DP-18548-019,"[1235, 1303, 1463, 1525]"
833,images/cursive/huang-tingjian/DP-18548-019/53.jpg,遂,cursive,huang-tingjian,DP-18548-019,"[1925, 1182, 2222, 1486]"
834,images/cursive/huang-tingjian/DP-18548-019/54.jpg,雖,cursive,huang-tingjian,DP-18548-019,"[880, 1007, 1149, 1277]"
844,images/cursive/huang-tingjian/DP-18548-015/9.jpg,得,cursive,huang-tingjian,DP-18548-015,"[31, 1710, 257, 1919]"
845,images/cursive/huang-tingjian/DP-18548-015/10.jpg,送,cursive,huang-tingjian,DP-18548-015,"[1966, 1808, 2202, 2040]"
858,images/cursive/huang-tingjian/DP-18548-015/23.jpg,驩,cursive,huang-tingjian,DP-18548-015,"[2637, 929, 2950, 1237]"
861,images/cursive/huang-tingjian/DP-18548-015/26.jpg,者,cursive,huang-tingjian,DP-18548-015,"[1564, 1646, 1821, 1890]"
864,images/cursive/huang-tingjian/DP-18548-015/29.jpg,國,cursive,huang-tingjian,DP-18548-015,"[3371, 1261, 3666, 1554]"
866,images/cursive/huang-tingjian/DP-18548-015/31.jpg,修,cursive,huang-tingjian,DP-18548-015,"[1189, 1850, 1458, 2125]"
867,images/cursive/huang-tingjian/DP-18548-015/32.jpg,逆,cursive,huang-tingjian,DP-18548-015,"[3009, 1436, 3287, 1717]"
868,images/cursive/huang-tingjian/DP-18548-015/33.jpg,於,cursive,huang-tingjian,DP-18548-015,"[2649, 1538, 2861, 1725]"
871,images/cursive/huang-tingjian/DP-18548-015/36.jpg,國,cursive,huang-tingjian,DP-18548-015,"[1159, 991, 1446, 1273]"
872,images/cursive/huang-tingjian/DP-18548-015/37.jpg,節,cursive,huang-tingjian,DP-18548-015,"[81, 1026, 339, 1283]"
873,images/cursive/huang-tingjian/DP-18548-015/38.jpg,璧,cursive,huang-tingjian,DP-18548-015,"[1919, 1341, 2195, 1620]"
876,images/cursive/huang-tingjian/DP-18548-015/41.jpg,璧,cursive,huang-tingjian,DP-18548-015,"[23, 1902, 284, 2163]"
881,images/cursive/huang-tingjian/DP-18548-015/46.jpg,於,cursive,huang-tingjian,DP-18548-015,"[1552, 756, 1828, 1029]"
882,images/cursive/huang-tingjian/DP-18548-015/47.jpg,尚,cursive,huang-tingjian,DP-18548-015,"[3686, 1466, 3981, 1758]"
883,images/cursive/huang-tingjian/DP-18548-015/48.jpg,見,cursive,huang-tingjian,DP-18548-015,"[487, 1130, 768, 1403]"
884,images/cursive/huang-tingjian/DP-18548-015/49.jpg,大,cursive,huang-tingjian,DP-18548-015,"[1144, 735, 1410, 999]"
886,images/cursive/huang-tingjian/DP-18548-015/51.jpg,觀,cursive,huang-tingjian,DP-18548-015,"[399, 1719, 779, 2094]"
888,images/cursive/huang-tingjian/DP-18548-015/53.jpg,戒,cursive,huang-tingjian,DP-18548-015,"[2292, 1482, 2578, 1762]"
891,images/cursive/huang-tingjian/DP-18548-015/56.jpg,趙,cursive,huang-tingjian,DP-18548-015,"[2666, 1910, 2897, 2140]"
901,images/cursive/huang-tingjian/DP-18548-006/9.jpg,定,cursive,huang-tingjian,DP-18548-006,"[3310, 1622, 3546, 1853]"
904,images/cursive/huang-tingjian/DP-18548-006/12.jpg,計,cursive,huang-tingjian,DP-18548-006,"[992, 1800, 1292, 2109]"
906,images/cursive/huang-tingjian/DP-18548-006/14.jpg,舍,cursive,huang-tingjian,DP-18548-006,"[2252, 1196, 2539, 1470]"
908,images/cursive/huang-tingjian/DP-18548-006/16.jpg,王,cursive,huang-tingjian,DP-18548-006,"[14, 1896, 201, 2109]"
912,images/cursive/huang-tingjian/DP-18548-006/20.jpg,相,cursive,huang-tingjian,DP-18548-006,"[2253, 2011, 2444, 2183]"
915,images/cursive/huang-tingjian/DP-18548-006/23.jpg,秦,cursive,huang-tingjian,DP-18548-006,"[3651, 762, 4000, 1234]"
919,images/cursive/huang-tingjian/DP-18548-006/27.jpg,曰,cursive,huang-tingjian,DP-18548-006,"[325, 1925, 516, 2093]"
920,images/cursive/huang-tingjian/DP-18548-006/28.jpg,臣,cursive,huang-tingjian,DP-18548-006,"[623, 1876, 845, 2106]"
923,images/cursive/huang-tingjian/DP-18548-006/31.jpg,燕,cursive,huang-tingjian,DP-18548-006,"[524, 1514, 923, 1899]"
927,images/cursive/huang-tingjian/DP-18548-006/35.jpg,走,cursive,huang-tingjian,DP-18548-006,"[630, 1197, 917, 1498]"
929,images/cursive/huang-tingjian/DP-18548-006/37.jpg,舍,cursive,huang-tingjian,DP-18548-006,"[280, 748, 561, 1016]"
932,images/cursive/huang-tingjian/DP-18548-006/40.jpg,臣,cursive,huang-tingjian,DP-18548-006,"[1433, 1602, 1702, 1868]"
934,images/cursive/huang-tingjian/DP-18548-006/42.jpg,使,cursive,huang-tingjian,DP-18548-006,"[1827, 1217, 2171, 1529]"
935,images/cursive/huang-tingjian/DP-18548-006/43.jpg,尝,cursive,huang-tingjian,DP-18548-006,"[1445, 1872, 1695, 2126]"
939,images/cursive/huang-tingjian/DP-18548-006/47.jpg,燕,cursive,huang-tingjian,DP-18548-006,"[0, 1598, 238, 1864]"
957,images/cursive/huang-tingjian/DP-18548-012/16.jpg,奉,cursive,huang-tingjian,DP-18548-012,"[1695, 1176, 1944, 1439]"
963,images/cursive/huang-tingjian/DP-18548-012/22.jpg,秦,cursive,huang-tingjian,DP-18548-012,"[2479, 1483, 2715, 1730]"
966,images/cursive/huang-tingjian/DP-18548-012/25.jpg,示,cursive,huang-tingjian,DP-18548-012,"[988, 1235, 1206, 1454]"
969,images/cursive/huang-tingjian/DP-18548-012/28.jpg,璧,cursive,huang-tingjian,DP-18548-012,"[1642, 1452, 1944, 1775]"
977,images/cursive/huang-tingjian/DP-18548-012/36.jpg,璧,cursive,huang-tingjian,DP-18548-012,"[2457, 849, 2723, 1123]"
981,images/cursive/huang-tingjian/DP-18548-012/40.jpg,完,cursive,huang-tingjian,DP-18548-012,"[3164, 772, 3432, 1043]"
982,images/cursive/huang-tingjian/DP-18548-012/41.jpg,奏,cursive,huang-tingjian,DP-18548-012,"[1695, 1798, 1996, 2110]"
983,images/cursive/huang-tingjian/DP-18548-012/42.jpg,璧,cursive,huang-tingjian,DP-18548-012,"[3146, 1054, 3412, 1322]"
984,images/cursive/huang-tingjian/DP-18548-012/43.jpg,趙,cursive,huang-tingjian,DP-18548-012,"[3095, 1521, 3420, 1839]"
985,images/cursive/huang-tingjian/DP-18548-012/44.jpg,於,cursive,huang-tingjian,DP-18548-012,"[2814, 795, 3033, 1001]"
986,images/cursive/huang-tingjian/DP-18548-012/45.jpg,是,cursive,huang-tingjian,DP-18548-012,"[2814, 1005, 3041, 1233]"
988,images/cursive/huang-tingjian/DP-18548-012/47.jpg,遂,cursive,huang-tingjian,DP-18548-012,"[2792, 1254, 3046, 1508]"
990,images/cursive/huang-tingjian/DP-18548-012/49.jpg,遣,cursive,huang-tingjian,DP-18548-012,"[2809, 1517, 3035, 1743]"
992,images/cursive/huang-tingjian/DP-18548-012/51.jpg,歲,cursive,huang-tingjian,DP-18548-012,"[199, 790, 549, 1143]"
1000,images/cursive/huang-tingjian/DP-18548-022/7.jpg,來,cursive,huang-tingjian,DP-18548-022,"[3387, 1349, 3669, 1623]"
1004,images/cursive/huang-tingjian/DP-18548-022/11.jpg,唯,cursive,huang-tingjian,DP-18548-022,"[641, 1502, 893, 1729]"
1008,images/cursive/huang-tingjian/DP-18548-022/15.jpg,群,cursive,huang-tingjian,DP-18548-022,"[259, 985, 544, 1286]"
1010,images/cursive/huang-tingjian/DP-18548-022/17.jpg,罪,cursive,huang-tingjian,DP-18548-022,"[1483, 1818, 1744, 2072]"
1017,images/cursive/huang-tingjian/DP-18548-022/24.jpg,誅,cursive,huang-tingjian,DP-18548-022,"[1005, 1128, 1408, 1533]"
1018,images/cursive/huang-tingjian/DP-18548-022/25.jpg,彊,cursive,huang-tingjian,DP-18548-022,"[3013, 846, 3372, 1219]"
1021,images/cursive/huang-tingjian/DP-18548-022/28.jpg,熟,cursive,huang-tingjian,DP-18548-022,"[176, 1471, 560, 1826]"
1022,images/cursive/huang-tingjian/DP-18548-022/29.jpg,使,cursive,huang-tingjian,DP-18548-022,"[3718, 1103, 4000, 1404]"
1023,images/cursive/huang-tingjian/DP-18548-022/30.jpg,乎,cursive,huang-tingjian,DP-18548-022,"[1862, 1667, 2123, 1920]"
1024,images/cursive/huang-tingjian/DP-18548-022/31.jpg,當,cursive,huang-tingjian,DP-18548-022,"[1066, 780, 1397, 1122]"
1025,images/cursive/huang-tingjian/DP-18548-022/32.jpg,都,cursive,huang-tingjian,DP-18548-022,"[2644, 784, 2994, 1154]"
1026,images/cursive/huang-tingjian/DP-18548-022/33.jpg,而,cursive,huang-tingjian,DP-18548-022,"[3100, 1218, 3314, 1429]"
1027,images/cursive/huang-tingjian/DP-18548-022/34.jpg,秦,cursive,huang-tingjian,DP-18548-022,"[3378, 1872, 3613, 2120]"
1028,images/cursive/huang-tingjian/DP-18548-022/35.jpg,知,cursive,huang-tingjian,DP-18548-022,"[1497, 775, 1755, 1031]"
1030,images/cursive/huang-tingjian/DP-18548-022/37.jpg,湯,cursive,huang-tingjian,DP-18548-022,"[628, 784, 957, 1112]"
1031,images/cursive/huang-tingjian/DP-18548-022/38.jpg,趙,cursive,huang-tingjian,DP-18548-022,"[2656, 1388, 2937, 1665]"
1032,images/cursive/huang-tingjian/DP-18548-022/39.jpg,豈,cursive,huang-tingjian,DP-18548-022,"[2637, 1904, 2893, 2159]"
1033,images/cursive/huang-tingjian/DP-18548-022/40.jpg,奉,cursive,huang-tingjian,DP-18548-022,"[3419, 793, 3653, 1031]"
1034,images/cursive/huang-tingjian/DP-18548-022/41.jpg,留,cursive,huang-tingjian,DP-18548-022,"[2241, 1084, 2507, 1353]"
1035,images/cursive/huang-tingjian/DP-18548-022/42.jpg,趙,cursive,huang-tingjian,DP-18548-022,"[2631, 1646, 2878, 1895]"
1038,images/cursive/huang-tingjian/DP-18548-022/45.jpg,璧,cursive,huang-tingjian,DP-18548-022,"[3404, 1029, 3652, 1280]"
1041,images/cursive/huang-tingjian/DP-18548-022/48.jpg,得,cursive,huang-tingjian,DP-18548-022,"[2197, 1905, 2419, 2125]"
1042,images/cursive/huang-tingjian/DP-18548-022/49.jpg,就,cursive,huang-tingjian,DP-18548-022,"[1001, 1894, 1319, 2186]"
1043,images/cursive/huang-tingjian/DP-18548-022/50.jpg,趙,cursive,huang-tingjian,DP-18548-022,"[3689, 1604, 3950, 1868]"
1044,images/cursive/huang-tingjian/DP-18548-022/51.jpg,欺,cursive,huang-tingjian,DP-18548-022,"[1496, 1028, 1761, 1293]"
1045,images/cursive/huang-tingjian/DP-18548-022/52.jpg,罪,cursive,huang-tingjian,DP-18548-022,"[1876, 781, 2151, 1062]"
1046,images/cursive/huang-tingjian/DP-18548-022/53.jpg,镬,cursive,huang-tingjian,DP-18548-022,"[559, 1120, 976, 1537]"
1047,images/cursive/huang-tingjian/DP-18548-022/54.jpg,臣,cursive,huang-tingjian,DP-18548-022,"[1904, 1936, 2106, 2141]"
1050,images/cursive/huang-tingjian/DP-18548-025/2.jpg,其,cursive,huang-tingjian,DP-18548-025,"[3573, 1265, 3807, 1471]"
1052,images/cursive/huang-tingjian/DP-18548-025/4.jpg,之,cursive,huang-tingjian,DP-18548-025,"[726, 1339, 969, 1567]"
1054,images/cursive/huang-tingjian/DP-18548-025/6.jpg,之,cursive,huang-tingjian,DP-18548-025,"[1870, 778, 2073, 969]"
1064,images/cursive/huang-tingjian/DP-18548-025/16.jpg,位,cursive,huang-tingjian,DP-18548-025,"[1355, 1993, 1649, 2203]"
1067,images/cursive/huang-tingjian/DP-18548-025/19.jpg,為,cursive,huang-tingjian,DP-18548-025,"[2955, 1022, 3177, 1232]"
1068,images/cursive/huang-tingjian/DP-18548-025/20.jpg,廉,cursive,huang-tingjian,DP-18548-025,"[2913, 1884, 3162, 2146]"
1070,images/cursive/huang-tingjian/DP-18548-025/22.jpg,車,cursive,huang-tingjian,DP-18548-025,"[18, 832, 301, 1140]"
1072,images/cursive/huang-tingjian/DP-18548-025/24.jpg,頗,cursive,huang-tingjian,DP-18548-025,"[356, 1723, 621, 1972]"
1076,images/cursive/huang-tingjian/DP-18548-025/28.jpg,有,cursive,huang-tingjian,DP-18548-025,"[2328, 774, 2558, 1004]"
1078,images/cursive/huang-tingjian/DP-18548-025/30.jpg,我,cursive,huang-tingjian,DP-18548-025,"[1027, 1019, 1318, 1284]"
1079,images/cursive/huang-tingjian/DP-18548-025/31.jpg,避,cursive,huang-tingjian,DP-18548-025,"[18, 1130, 274, 1393]"
1080,images/cursive/huang-tingjian/DP-18548-025/32.jpg,後,cursive,huang-tingjian,DP-18548-025,"[3540, 1436, 3810, 1711]"
1081,images/cursive/huang-tingjian/DP-18548-025/33.jpg,廉,cursive,huang-tingjian,DP-18548-025,"[2626, 1417, 2900, 1696]"
1082,images/cursive/huang-tingjian/DP-18548-025/34.jpg,秦,cursive,huang-tingjian,DP-18548-025,"[3549, 1863, 3772, 2096]"
1088,images/cursive/huang-tingjian/DP-18548-025/40.jpg,居,cursive,huang-tingjian,DP-18548-025,"[1065, 774, 1299, 1021]"
1090,images/cursive/huang-tingjian/DP-18548-025/42.jpg,望,cursive,huang-tingjian,DP-18548-025,"[406, 805, 679, 1081]"
1092,images/cursive/huang-tingjian/DP-18548-025/44.jpg,廉,cursive,huang-tingjian,DP-18548-025,"[360, 1411, 656, 1716]"
1094,images/cursive/huang-tingjian/DP-18548-025/46.jpg,見,cursive,huang-tingjian,DP-18548-025,"[1071, 1713, 1325, 1963]"
1096,images/cursive/huang-tingjian/DP-18548-025/48.jpg,野,cursive,huang-tingjian,DP-18548-025,"[2222, 1534, 2474, 1781]"
1097,images/cursive/huang-tingjian/DP-18548-025/49.jpg,如,cursive,huang-tingjian,DP-18548-025,"[752, 1729, 972, 1920]"
1098,images/cursive/huang-tingjian/DP-18548-025/50.jpg,勞,cursive,huang-tingjian,DP-18548-025,"[1409, 1761, 1624, 1978]"
1101,images/cursive/huang-tingjian/DP-18548-025/53.jpg,夫,cursive,huang-tingjian,DP-18548-025,"[3582, 778, 3847, 1055]"
1103,images/cursive/huang-tingjian/DP-18548-025/55.jpg,我,cursive,huang-tingjian,DP-18548-025,"[1033, 1459, 1298, 1722]"
1104,images/cursive/huang-tingjian/DP-18548-025/56.jpg,大,cursive,huang-tingjian,DP-18548-025,"[1851, 966, 2107, 1207]"
1105,images/cursive/huang-tingjian/DP-18548-025/57.jpg,頗,cursive,huang-tingjian,DP-18548-025,"[2593, 1694, 2845, 1948]"
1106,images/cursive/huang-tingjian/DP-18548-025/58.jpg,戰,cursive,huang-tingjian,DP-18548-025,"[2205, 1768, 2563, 2131]"
1107,images/cursive/huang-tingjian/DP-18548-025/59.jpg,而,cursive,huang-tingjian,DP-18548-025,"[1854, 1397, 2061, 1593]"
